HourUTC,HourDK,PriceArea,SpotPriceDKK,price_dkk_per_kwh,price_ore_per_kwh,elnet,energinet,elafgift,spot_component_dkk_per_kwh,buy_price_dkk_per_kwh,sell_price_dkk_per_kwh
2025-11-14 08:00:00+00:00,2025-11-14 09:00:00,DK2,902.9624625,0.9029624625,90.29624625,0.4396,0.17,0.01,1.191203078125,1.810803078125,0.8147624625000001
2025-11-14 09:00:00+00:00,2025-11-14 10:00:00,DK2,836.6661765,0.8366661765,83.66661764999999,0.4396,0.17,0.01,1.108332720625,1.727932720625,0.7484661765
2025-11-14 10:00:00+00:00,2025-11-14 11:00:00,DK2,791.9334555,0.7919334555,79.19334555,0.4396,0.17,0.01,1.052416819375,1.672016819375,0.7037334555000001
2025-11-14 11:00:00+00:00,2025-11-14 12:00:00,DK2,756.330244,0.756330244,75.63302440000001,0.4396,0.17,0.01,1.0079128050000001,1.627512805,0.6681302440000001
2025-11-14 12:00:00+00:00,2025-11-14 13:00:00,DK2,786.98597,0.7869859699999999,78.69859699999999,0.4396,0.17,0.01,1.0462324625,1.6658324624999998,0.6987859699999999
2025-11-14 13:00:00+00:00,2025-11-14 14:00:00,DK2,799.5880365,0.7995880365000001,79.95880365000001,0.4396,0.17,0.01,1.0619850456250002,1.681585045625,0.7113880365
2025-11-14 14:00:00+00:00,2025-11-14 15:00:00,DK2,861.8890125,0.8618890125,86.18890125,0.4396,0.17,0.01,1.139861265625,1.759461265625,0.7736890125
2025-11-14 15:00:00+00:00,2025-11-14 16:00:00,DK2,866.14571375,0.86614571375,86.61457137500001,0.4396,0.17,0.01,1.1451821421875001,1.7647821421875,0.7779457137500001
2025-11-14 16:00:00+00:00,2025-11-14 17:00:00,DK2,982.66361625,0.98266361625,98.266361625,1.3188,0.17,0.01,1.2908295203125,2.7896295203124994,0.8944636162499999
2025-11-14 17:00:00+00:00,2025-11-14 18:00:00,DK2,894.65441425,0.8946544142499999,89.465441425,1.3188,0.17,0.01,1.1808180178124998,2.6796180178124995,0.8064544142499999
2025-11-14 18:00:00+00:00,2025-11-14 19:00:00,DK2,739.3781205,0.7393781205000001,73.93781205,1.3188,0.17,0.01,0.9867226506250001,2.4855226506249997,0.6511781205
2025-11-14 19:00:00+00:00,2025-11-14 20:00:00,DK2,617.68868975,0.61768868975,61.768868975000004,1.3188,0.17,0.01,0.8346108621875,2.3334108621875,0.52948868975
2025-11-14 20:00:00+00:00,2025-11-14 21:00:00,DK2,571.4810605,0.5714810605,57.14810605,0.4396,0.17,0.01,0.776851325625,1.396451325625,0.4832810605
2025-11-14 21:00:00+00:00,2025-11-14 22:00:00,DK2,472.36334850000003,0.4723633485,47.23633485,0.4396,0.17,0.01,0.652954185625,1.272554185625,0.3841633485
2025-11-14 22:00:00+00:00,2025-11-14 23:00:00,DK2,446.16967825,0.44616967825,44.616967824999996,0.4396,0.17,0.01,0.6202120978125,1.2398120978124998,0.35796967825
2025-11-14 23:00:00+00:00,2025-11-15 00:00:00,DK2,455.20584275,0.45520584275,45.520584275,0.1465,0.17,0.01,0.6315073034375,0.9580073034375,0.36700584275
2025-11-15 00:00:00+00:00,2025-11-15 01:00:00,DK2,453.48822925,0.45348822925000004,45.34882292500001,0.1465,0.17,0.01,0.6293602865625001,0.9558602865625001,0.36528822925000004
2025-11-15 01:00:00+00:00,2025-11-15 02:00:00,DK2,429.9830065,0.4299830065,42.99830065,0.1465,0.17,0.01,0.599978758125,0.926478758125,0.3417830065
2025-11-15 02:00:00+00:00,2025-11-15 03:00:00,DK2,415.159229,0.41515922899999996,41.5159229,0.1465,0.17,0.01,0.58144903625,0.90794903625,0.32695922899999996
2025-11-15 03:00:00+00:00,2025-11-15 04:00:00,DK2,403.09857224999996,0.40309857224999995,40.309857224999995,0.1465,0.17,0.01,0.5663732153125,0.8928732153125,0.31489857224999995
2025-11-15 04:00:00+00:00,2025-11-15 05:00:00,DK2,411.81734925,0.41181734925,41.181734925,0.1465,0.17,0.01,0.5772716865625,0.9037716865625001,0.32361734925
2025-11-15 05:00:00+00:00,2025-11-15 06:00:00,DK2,423.485941,0.42348594100000003,42.3485941,0.4396,0.17,0.01,0.59185742625,1.21145742625,0.33528594100000003
2025-11-15 06:00:00+00:00,2025-11-15 07:00:00,DK2,467.34117649999996,0.46734117649999996,46.734117649999995,0.4396,0.17,0.01,0.6466764706249999,1.2662764706249998,0.37914117649999995
2025-11-15 07:00:00+00:00,2025-11-15 08:00:00,DK2,543.40173975,0.5434017397500001,54.340173975000006,0.4396,0.17,0.01,0.7417521746875001,1.3613521746875,0.45520173975000006
2025-11-15 08:00:00+00:00,2025-11-15 09:00:00,DK2,606.9909195,0.6069909195000001,60.69909195,0.4396,0.17,0.01,0.8212386493750001,1.440838649375,0.5187909195
2025-11-15 09:00:00+00:00,2025-11-15 10:00:00,DK2,608.4471545,0.6084471545,60.844715449999995,0.4396,0.17,0.01,0.8230589431249999,1.4426589431249999,0.5202471545
2025-11-15 10:00:00+00:00,2025-11-15 11:00:00,DK2,619.966403,0.619966403,61.9966403,0.4396,0.17,0.01,0.8374580037500001,1.45705800375,0.531766403
2025-11-15 11:00:00+00:00,2025-11-15 12:00:00,DK2,620.07841425,0.62007841425,62.007841424999995,0.4396,0.17,0.01,0.8375980178125,1.4571980178125,0.5318784142499999
2025-11-15 12:00:00+00:00,2025-11-15 13:00:00,DK2,645.8053295,0.6458053295,64.58053295,0.4396,0.17,0.01,0.869756661875,1.4893566618749998,0.5576053295000001
2025-11-15 13:00:00+00:00,2025-11-15 14:00:00,DK2,659.2475292500001,0.6592475292500001,65.924752925,0.4396,0.17,0.01,0.8865594115625001,1.5061594115625,0.5710475292500001
2025-11-15 14:00:00+00:00,2025-11-15 15:00:00,DK2,719.177438,0.719177438,71.9177438,0.4396,0.17,0.01,0.9614717975,1.5810717975,0.630977438
2025-11-15 15:00:00+00:00,2025-11-15 16:00:00,DK2,819.47133675,0.81947133675,81.94713367499999,0.4396,0.17,0.01,1.0868391709375,1.7064391709375,0.7312713367499999
2025-11-15 16:00:00+00:00,2025-11-15 17:00:00,DK2,909.1047955,0.9091047955,90.91047955,1.3188,0.17,0.01,1.198880994375,2.6976809943749998,0.8209047955
2025-11-15 17:00:00+00:00,2025-11-15 18:00:00,DK2,894.57973175,0.8945797317499999,89.45797317499999,1.3188,0.17,0.01,1.1807246646874998,2.6795246646874995,0.8063797317499999
2025-11-15 18:00:00+00:00,2025-11-15 19:00:00,DK2,784.59623075,0.7845962307500001,78.45962307500001,1.3188,0.17,0.01,1.0432452884375,2.5420452884374996,0.69639623075
2025-11-15 19:00:00+00:00,2025-11-15 20:00:00,DK2,704.85774325,0.70485774325,70.485774325,1.3188,0.17,0.01,0.9435721790624999,2.4423721790624997,0.61665774325
2025-11-15 20:00:00+00:00,2025-11-15 21:00:00,DK2,696.94176025,0.69694176025,69.694176025,0.4396,0.17,0.01,0.9336772003125,1.5532772003125,0.60874176025
2025-11-15 21:00:00+00:00,2025-11-15 22:00:00,DK2,709.05842225,0.70905842225,70.905842225,0.4396,0.17,0.01,0.9488230278125,1.5684230278125,0.62085842225
2025-11-15 22:00:00+00:00,2025-11-15 23:00:00,DK2,713.63253325,0.7136325332500001,71.363253325,0.4396,0.17,0.01,0.9545406665625001,1.5741406665625,0.6254325332500001
2025-11-15 23:00:00+00:00,2025-11-16 00:00:00,DK2,699.74223575,0.6997422357499999,69.974223575,0.1465,0.17,0.01,0.9371777946875,1.2636777946875,0.61154223575
2025-11-16 00:00:00+00:00,2025-11-16 01:00:00,DK2,709.11444625,0.70911444625,70.911444625,0.1465,0.17,0.01,0.9488930578125,1.2753930578125,0.62091444625
2025-11-16 01:00:00+00:00,2025-11-16 02:00:00,DK2,696.773738,0.696773738,69.6773738,0.1465,0.17,0.01,0.9334671725,1.2599671725,0.608573738
2025-11-16 02:00:00+00:00,2025-11-16 03:00:00,DK2,682.58472975,0.68258472975,68.25847297499999,0.1465,0.17,0.01,0.9157309121874999,1.2422309121875,0.59438472975
2025-11-16 03:00:00+00:00,2025-11-16 04:00:00,DK2,658.407424,0.658407424,65.8407424,0.1465,0.17,0.01,0.88550928,1.21200928,0.5702074239999999
2025-11-16 04:00:00+00:00,2025-11-16 05:00:00,DK2,633.40860275,0.63340860275,63.340860275,0.1465,0.17,0.01,0.8542607534375,1.1807607534375,0.54520860275
2025-11-16 05:00:00+00:00,2025-11-16 06:00:00,DK2,619.387617,0.619387617,61.9387617,0.4396,0.17,0.01,0.83673452125,1.4563345212499998,0.5311876170000001
2025-11-16 06:00:00+00:00,2025-11-16 07:00:00,DK2,618.491491,0.618491491,61.8491491,0.4396,0.17,0.01,0.83561436375,1.45521436375,0.5302914910000001
2025-11-16 07:00:00+00:00,2025-11-16 08:00:00,DK2,645.78666925,0.6457866692500001,64.57866692500001,0.4396,0.17,0.01,0.8697333365625001,1.4893333365625,0.55758666925
2025-11-16 08:00:00+00:00,2025-11-16 09:00:00,DK2,681.55788975,0.68155788975,68.155788975,0.4396,0.17,0.01,0.9144473621875,1.5340473621875,0.59335788975
2025-11-16 09:00:00+00:00,2025-11-16 10:00:00,DK2,662.42139625,0.6624213962500001,66.24213962500001,0.4396,0.17,0.01,0.8905267453125001,1.5101267453125,0.57422139625
2025-11-16 10:00:00+00:00,2025-11-16 11:00:00,DK2,675.602234,0.675602234,67.5602234,0.4396,0.17,0.01,0.9070027924999999,1.5266027924999999,0.587402234
2025-11-16 11:00:00+00:00,2025-11-16 12:00:00,DK2,709.487849,0.709487849,70.94878489999999,0.4396,0.17,0.01,0.9493598112499999,1.5689598112499998,0.621287849
2025-11-16 12:00:00+00:00,2025-11-16 13:00:00,DK2,690.6313885,0.6906313884999999,69.06313885,0.4396,0.17,0.01,0.9257892356249999,1.5453892356249999,0.6024313884999999
2025-11-16 13:00:00+00:00,2025-11-16 14:00:00,DK2,713.6325055,0.7136325055,71.36325055,0.4396,0.17,0.01,0.954540631875,1.574140631875,0.6254325055000001
2025-11-16 14:00:00+00:00,2025-11-16 15:00:00,DK2,742.9440355,0.7429440355,74.29440355,0.4396,0.17,0.01,0.991180044375,1.610780044375,0.6547440355
2025-11-16 15:00:00+00:00,2025-11-16 16:00:00,DK2,830.43048525,0.83043048525,83.04304852499999,0.4396,0.17,0.01,1.1005381065625,1.7201381065624999,0.7422304852499999
2025-11-16 16:00:00+00:00,2025-11-16 17:00:00,DK2,894.5797337500001,0.8945797337500001,89.45797337500001,1.3188,0.17,0.01,1.1807246671875,2.6795246671874997,0.80637973375
2025-11-16 17:00:00+00:00,2025-11-16 18:00:00,DK2,876.76880525,0.87676880525,87.676880525,1.3188,0.17,0.01,1.1584610065625,2.6572610065625,0.78856880525
2025-11-16 18:00:00+00:00,2025-11-16 19:00:00,DK2,814.7852405,0.8147852405,81.47852405,1.3188,0.17,0.01,1.080981550625,2.5797815506249995,0.7265852405
2025-11-16 19:00:00+00:00,2025-11-16 20:00:00,DK2,701.3291455,0.7013291455,70.13291455000001,1.3188,0.17,0.01,0.939161431875,2.437961431875,0.6131291455000001
2025-11-16 20:00:00+00:00,2025-11-16 21:00:00,DK2,622.52413275,0.6225241327500001,62.25241327500001,0.4396,0.17,0.01,0.8406551659375001,1.4602551659375,0.5343241327500001
2025-11-16 21:00:00+00:00,2025-11-16 22:00:00,DK2,578.09013725,0.57809013725,57.809013725,0.4396,0.17,0.01,0.7851126715625001,1.4047126715625,0.48989013725
2025-11-16 22:00:00+00:00,2025-11-16 23:00:00,DK2,497.69819900000005,0.49769819900000006,49.76981990000001,0.4396,0.17,0.01,0.6846227487500001,1.30422274875,0.40949819900000006
2025-11-16 23:00:00+00:00,2025-11-17 00:00:00,DK2,467.14216675,0.46714216675,46.714216674999996,0.1465,0.17,0.01,0.6464277084375,0.9729277084375,0.37894216675
2025-11-17 00:00:00+00:00,2025-11-17 01:00:00,DK2,492.66508575,0.49266508575,49.266508575,0.1465,0.17,0.01,0.6783313571875,1.0048313571875,0.40446508575
2025-11-17 01:00:00+00:00,2025-11-17 02:00:00,DK2,472.89275425,0.47289275425,47.289275425,0.1465,0.17,0.01,0.6536159428125,0.9801159428125,0.38469275425
2025-11-17 02:00:00+00:00,2025-11-17 03:00:00,DK2,440.34963700000003,0.440349637,44.0349637,0.1465,0.17,0.01,0.61293704625,0.93943704625,0.352149637
2025-11-17 03:00:00+00:00,2025-11-17 04:00:00,DK2,435.12182875,0.43512182875,43.512182875,0.1465,0.17,0.01,0.6064022859375,0.9329022859375,0.34692182875
2025-11-17 04:00:00+00:00,2025-11-17 05:00:00,DK2,471.9218735,0.4719218735,47.19218735,0.1465,0.17,0.01,0.652402341875,0.978902341875,0.3837218735
2025-11-17 05:00:00+00:00,2025-11-17 06:00:00,DK2,549.9842975,0.5499842975,54.99842975,0.4396,0.17,0.01,0.749980371875,1.369580371875,0.4617842975
2025-11-17 06:00:00+00:00,2025-11-17 07:00:00,DK2,726.983013,0.726983013,72.6983013,0.4396,0.17,0.01,0.97122876625,1.5908287662499998,0.6387830130000001
2025-11-17 07:00:00+00:00,2025-11-17 08:00:00,DK2,913.8025155,0.9138025155,91.38025155,0.4396,0.17,0.01,1.2047531443750001,1.824353144375,0.8256025155
2025-11-17 08:00:00+00:00,2025-11-17 09:00:00,DK2,825.4712045,0.8254712045,82.54712045,0.4396,0.17,0.01,1.094339005625,1.713939005625,0.7372712045
2025-11-17 09:00:00+00:00,2025-11-17 10:00:00,DK2,745.9337965,0.7459337965,74.59337965,0.4396,0.17,0.01,0.9949172456250001,1.6145172456249999,0.6577337965000001
2025-11-17 10:00:00+00:00,2025-11-17 11:00:00,DK2,628.73750625,0.62873750625,62.873750625,0.4396,0.17,0.01,0.8484218828125001,1.4680218828125,0.54053750625
2025-11-17 11:00:00+00:00,2025-11-17 12:00:00,DK2,581.108434,0.581108434,58.1108434,0.4396,0.17,0.01,0.7888855425,1.4084855425,0.492908434
2025-11-17 12:00:00+00:00,2025-11-17 13:00:00,DK2,580.9217135,0.5809217135,58.09217135,0.4396,0.17,0.01,0.788652141875,1.408252141875,0.4927217135
2025-11-17 13:00:00+00:00,2025-11-17 14:00:00,DK2,650.02216475,0.65002216475,65.002216475,0.4396,0.17,0.01,0.8750277059375,1.4946277059375,0.5618221647499999
2025-11-17 14:00:00+00:00,2025-11-17 15:00:00,DK2,728.3833065,0.7283833065,72.83833065,0.4396,0.17,0.01,0.9729791331250001,1.5925791331249999,0.6401833065
2025-11-17 15:00:00+00:00,2025-11-17 16:00:00,DK2,797.42773075,0.7974277307500001,79.742773075,0.4396,0.17,0.01,1.0592846634375,1.6788846634374999,0.7092277307500001
2025-11-17 16:00:00+00:00,2025-11-17 17:00:00,DK2,900.6396495,0.9006396495,90.06396495,1.3188,0.17,0.01,1.188299561875,2.6870995618749998,0.8124396494999999
2025-11-17 17:00:00+00:00,2025-11-17 18:00:00,DK2,870.00092475,0.87000092475,87.000092475,1.3188,0.17,0.01,1.1500011559375,2.6488011559375,0.78180092475
2025-11-17 18:00:00+00:00,2025-11-17 19:00:00,DK2,826.759475,0.8267594749999999,82.67594749999999,1.3188,0.17,0.01,1.0959493437499999,2.5947493437499993,0.738559475
2025-11-17 19:00:00+00:00,2025-11-17 20:00:00,DK2,768.30137525,0.76830137525,76.830137525,1.3188,0.17,0.01,1.0228767190624999,2.5216767190624996,0.68010137525
2025-11-17 20:00:00+00:00,2025-11-17 21:00:00,DK2,691.58325625,0.69158325625,69.15832562499999,0.4396,0.17,0.01,0.9269790703124999,1.5465790703125,0.6033832562499999
2025-11-17 21:00:00+00:00,2025-11-17 22:00:00,DK2,655.9968142499999,0.6559968142499999,65.59968142499999,0.4396,0.17,0.01,0.8824960178124999,1.5020960178124998,0.5677968142499998
2025-11-17 22:00:00+00:00,2025-11-17 23:00:00,DK2,605.11900575,0.60511900575,60.511900575,0.4396,0.17,0.01,0.8188987571874999,1.4384987571874999,0.5169190057499999
2025-11-17 23:00:00+00:00,2025-11-18 00:00:00,DK2,631.75194325,0.63175194325,63.17519432499999,0.1465,0.17,0.01,0.8521899290624999,1.1786899290625,0.54355194325
2025-11-18 00:00:00+00:00,2025-11-18 01:00:00,DK2,617.674037,0.617674037,61.7674037,0.1465,0.17,0.01,0.83459254625,1.16109254625,0.529474037
2025-11-18 01:00:00+00:00,2025-11-18 02:00:00,DK2,581.97507725,0.58197507725,58.197507724999994,0.1465,0.17,0.01,0.7899688465625,1.1164688465625,0.49377507724999997
2025-11-18 02:00:00+00:00,2025-11-18 03:00:00,DK2,577.62473075,0.57762473075,57.762473074999996,0.1465,0.17,0.01,0.7845309134375,1.1110309134375,0.48942473075
2025-11-18 03:00:00+00:00,2025-11-18 04:00:00,DK2,590.6010719999999,0.5906010719999999,59.06010719999999,0.1465,0.17,0.01,0.8007513399999999,1.12725134,0.5024010719999998
2025-11-18 04:00:00+00:00,2025-11-18 05:00:00,DK2,619.8585234999999,0.6198585234999999,61.985852349999995,0.1465,0.17,0.01,0.8373231543749999,1.163823154375,0.5316585235
2025-11-18 05:00:00+00:00,2025-11-18 06:00:00,DK2,681.0994255,0.6810994255,68.10994255,0.4396,0.17,0.01,0.9138742818750001,1.533474281875,0.5928994255
2025-11-18 06:00:00+00:00,2025-11-18 07:00:00,DK2,795.1605442499999,0.7951605442499999,79.516054425,0.4396,0.17,0.01,1.0564506803125,1.6760506803125,0.70696054425
2025-11-18 07:00:00+00:00,2025-11-18 08:00:00,DK2,917.67966275,0.91767966275,91.767966275,0.4396,0.17,0.01,1.2095995784375,1.8291995784375,0.8294796627500001
2025-11-18 08:00:00+00:00,2025-11-18 09:00:00,DK2,825.071479,0.825071479,82.5071479,0.4396,0.17,0.01,1.09383934875,1.71343934875,0.7368714789999999
2025-11-18 09:00:00+00:00,2025-11-18 10:00:00,DK2,705.53974275,0.70553974275,70.553974275,0.4396,0.17,0.01,0.9444246784375,1.5640246784375,0.61733974275
2025-11-18 10:00:00+00:00,2025-11-18 11:00:00,DK2,680.035164,0.680035164,68.0035164,0.4396,0.17,0.01,0.912543955,1.5321439549999998,0.5918351639999999
2025-11-18 11:00:00+00:00,2025-11-18 12:00:00,DK2,697.94064725,0.6979406472499999,69.794064725,0.4396,0.17,0.01,0.9349258090624999,1.5545258090624998,0.60974064725
2025-11-18 12:00:00+00:00,2025-11-18 13:00:00,DK2,805.5602875000001,0.8055602875000001,80.55602875000001,0.4396,0.17,0.01,1.0694503593750002,1.6890503593750001,0.7173602875
2025-11-18 13:00:00+00:00,2025-11-18 14:00:00,DK2,935.69716875,0.93569716875,93.569716875,0.4396,0.17,0.01,1.2321214609375,1.8517214609375,0.8474971687499999
2025-11-18 14:00:00+00:00,2025-11-18 15:00:00,DK2,935.809217,0.935809217,93.58092169999999,0.4396,0.17,0.01,1.2322615212499999,1.8518615212499998,0.847609217
2025-11-18 15:00:00+00:00,2025-11-18 16:00:00,DK2,1208.29378175,1.2082937817500001,120.82937817500002,0.4396,0.17,0.01,1.5728672271875002,2.1924672271874996,1.12009378175
2025-11-18 16:00:00+00:00,2025-11-18 17:00:00,DK2,1170.9891312500001,1.17098913125,117.09891312500001,1.3188,0.17,0.01,1.5262364140625,3.0250364140625,1.08278913125
2025-11-18 17:00:00+00:00,2025-11-18 18:00:00,DK2,1244.87026125,1.2448702612500002,124.48702612500003,1.3188,0.17,0.01,1.6185878265625002,3.1173878265625,1.1566702612500002
2025-11-18 18:00:00+00:00,2025-11-18 19:00:00,DK2,1039.41456625,1.03941456625,103.941456625,1.3188,0.17,0.01,1.3617682078125002,2.8605682078125,0.95121456625
2025-11-18 19:00:00+00:00,2025-11-18 20:00:00,DK2,831.326262,0.831326262,83.1326262,1.3188,0.17,0.01,1.1016578275,2.6004578274999997,0.7431262620000001
2025-11-18 20:00:00+00:00,2025-11-18 21:00:00,DK2,724.78955275,0.72478955275,72.478955275,0.4396,0.17,0.01,0.9684869409375,1.5880869409374998,0.6365895527500001
2025-11-18 21:00:00+00:00,2025-11-18 22:00:00,DK2,732.74339125,0.73274339125,73.274339125,0.4396,0.17,0.01,0.9784292390625,1.5980292390625,0.64454339125
2025-11-18 22:00:00+00:00,2025-11-18 23:00:00,DK2,671.87593125,0.67187593125,67.187593125,0.4396,0.17,0.01,0.9023449140625,1.5219449140624999,0.58367593125
2025-11-18 23:00:00+00:00,2025-11-19 00:00:00,DK2,656.8139665,0.6568139665,65.68139665,0.1465,0.17,0.01,0.883517458125,1.210017458125,0.5686139665000001
2025-11-19 00:00:00+00:00,2025-11-19 01:00:00,DK2,644.02314925,0.6440231492499999,64.402314925,0.1465,0.17,0.01,0.8675289365624999,1.1940289365624999,0.5558231492499999
2025-11-19 01:00:00+00:00,2025-11-19 02:00:00,DK2,628.6554725,0.6286554725,62.86554725,0.1465,0.17,0.01,0.848319340625,1.174819340625,0.5404554724999999
2025-11-19 02:00:00+00:00,2025-11-19 03:00:00,DK2,621.31707975,0.62131707975,62.131707975,0.1465,0.17,0.01,0.8391463496874999,1.1656463496874998,0.53311707975
2025-11-19 03:00:00+00:00,2025-11-19 04:00:00,DK2,630.33602175,0.63033602175,63.033602175000006,0.1465,0.17,0.01,0.8504200271875,1.1769200271875,0.54213602175
2025-11-19 04:00:00+00:00,2025-11-19 05:00:00,DK2,657.8970045,0.6578970045,65.78970045,0.1465,0.17,0.01,0.884871255625,1.211371255625,0.5696970045
2025-11-19 05:00:00+00:00,2025-11-19 06:00:00,DK2,820.53665525,0.82053665525,82.053665525,0.4396,0.17,0.01,1.0881708190625,1.7077708190624998,0.7323366552499999
2025-11-19 06:00:00+00:00,2025-11-19 07:00:00,DK2,1076.85751475,1.0768575147500001,107.68575147500002,0.4396,0.17,0.01,1.4085718934375002,2.0281718934375,0.9886575147500001
2025-11-19 07:00:00+00:00,2025-11-19 08:00:00,DK2,1175.2068575,1.1752068575,117.52068575000001,0.4396,0.17,0.01,1.5315085718750001,2.151108571875,1.0870068575
2025-11-19 08:00:00+00:00,2025-11-19 09:00:00,DK2,1082.16056825,1.0821605682500002,108.21605682500002,0.4396,0.17,0.01,1.4152007103125002,2.0348007103125,0.9939605682500001
2025-11-19 09:00:00+00:00,2025-11-19 10:00:00,DK2,970.7029220000001,0.9707029220000001,97.07029220000001,0.4396,0.17,0.01,1.2758786525,1.8954786525,0.882502922
2025-11-19 10:00:00+00:00,2025-11-19 11:00:00,DK2,907.7570665,0.9077570665,90.77570665,0.4396,0.17,0.01,1.197196333125,1.8167963331249999,0.8195570665
2025-11-19 11:00:00+00:00,2025-11-19 12:00:00,DK2,900.5307215,0.9005307215,90.05307215,0.4396,0.17,0.01,1.188163401875,1.807763401875,0.8123307215
2025-11-19 12:00:00+00:00,2025-11-19 13:00:00,DK2,927.3074415,0.9273074415,92.73074414999999,0.4396,0.17,0.01,1.221634301875,1.841234301875,0.8391074414999999
2025-11-19 13:00:00+00:00,2025-11-19 14:00:00,DK2,974.9789685,0.9749789685,97.49789685,0.4396,0.17,0.01,1.281223710625,1.9008237106249999,0.8867789685
2025-11-19 14:00:00+00:00,2025-11-19 15:00:00,DK2,1251.6531295,1.2516531295,125.16531295,0.4396,0.17,0.01,1.627066411875,2.2466664118749997,1.1634531295
2025-11-19 15:00:00+00:00,2025-11-19 16:00:00,DK2,1314.8603712499998,1.3148603712499998,131.48603712499997,0.4396,0.17,0.01,1.7060754640624998,2.3256754640624995,1.2266603712499997
2025-11-19 16:00:00+00:00,2025-11-19 17:00:00,DK2,1318.29617975,1.31829617975,131.829617975,1.3188,0.17,0.01,1.7103702246874999,3.2091702246874996,1.2300961797499999
2025-11-19 17:00:00+00:00,2025-11-19 18:00:00,DK2,1125.72407,1.12572407,112.572407,1.3188,0.17,0.01,1.4696550875,2.9684550874999998,1.03752407
2025-11-19 18:00:00+00:00,2025-11-19 19:00:00,DK2,960.65697125,0.9606569712499999,96.065697125,1.3188,0.17,0.01,1.2633212140624999,2.7621212140624998,0.8724569712499999
2025-11-19 19:00:00+00:00,2025-11-19 20:00:00,DK2,809.31432675,0.8093143267499999,80.931432675,1.3188,0.17,0.01,1.0741429084374998,2.5729429084374997,0.72111432675
2025-11-19 20:00:00+00:00,2025-11-19 21:00:00,DK2,763.00590125,0.76300590125,76.300590125,0.4396,0.17,0.01,1.0162573765625,1.6358573765625,0.6748059012500001
2025-11-19 21:00:00+00:00,2025-11-19 22:00:00,DK2,740.710649,0.7407106489999999,74.0710649,0.4396,0.17,0.01,0.9883883112499999,1.60798831125,0.6525106489999999
2025-11-19 22:00:00+00:00,2025-11-19 23:00:00,DK2,686.29826825,0.68629826825,68.629826825,0.4396,0.17,0.01,0.9203728353124999,1.5399728353125,0.59809826825
2025-11-19 23:00:00+00:00,2025-11-20 00:00:00,DK2,681.4620205,0.6814620205,68.14620205,0.1465,0.17,0.01,0.9143275256250001,1.240827525625,0.5932620205000001
2025-11-20 00:00:00+00:00,2025-11-20 01:00:00,DK2,657.97168425,0.65797168425,65.797168425,0.1465,0.17,0.01,0.8849646053125,1.2114646053125,0.56977168425
2025-11-20 01:00:00+00:00,2025-11-20 02:00:00,DK2,650.054442,0.650054442,65.0054442,0.1465,0.17,0.01,0.8750680525,1.2015680524999999,0.561854442
2025-11-20 02:00:00+00:00,2025-11-20 03:00:00,DK2,648.2805344999999,0.6482805344999999,64.82805344999998,0.1465,0.17,0.01,0.8728506681249999,1.199350668125,0.5600805345
2025-11-20 03:00:00+00:00,2025-11-20 04:00:00,DK2,649.4008994999999,0.6494008994999999,64.94008994999999,0.1465,0.17,0.01,0.8742511243749999,1.2007511243749998,0.5612008995
2025-11-20 04:00:00+00:00,2025-11-20 05:00:00,DK2,673.11529925,0.67311529925,67.311529925,0.1465,0.17,0.01,0.9038941240625,1.2303941240625,0.58491529925
2025-11-20 05:00:00+00:00,2025-11-20 06:00:00,DK2,773.331943,0.7733319430000001,77.3331943,0.4396,0.17,0.01,1.0291649287500002,1.6487649287500001,0.685131943
2025-11-20 06:00:00+00:00,2025-11-20 07:00:00,DK2,1078.59403975,1.07859403975,107.859403975,0.4396,0.17,0.01,1.4107425496875,2.0303425496874996,0.99039403975
2025-11-20 07:00:00+00:00,2025-11-20 08:00:00,DK2,1166.89746325,1.1668974632500002,116.68974632500002,0.4396,0.17,0.01,1.5211218290625004,2.1407218290625,1.0786974632500002
2025-11-20 08:00:00+00:00,2025-11-20 09:00:00,DK2,1143.81796825,1.1438179682499998,114.38179682499998,0.4396,0.17,0.01,1.4922724603124997,2.1118724603124996,1.0556179682499998
2025-11-20 09:00:00+00:00,2025-11-20 10:00:00,DK2,1060.1080285,1.0601080285,106.01080284999999,0.4396,0.17,0.01,1.387635035625,2.007235035625,0.9719080284999999
2025-11-20 10:00:00+00:00,2025-11-20 11:00:00,DK2,987.65773775,0.98765773775,98.765773775,0.4396,0.17,0.01,1.2970721721875,1.9166721721875,0.8994577377499999
2025-11-20 11:00:00+00:00,2025-11-20 12:00:00,DK2,955.18587025,0.95518587025,95.518587025,0.4396,0.17,0.01,1.2564823378125,1.8760823378125,0.86698587025
2025-11-20 12:00:00+00:00,2025-11-20 13:00:00,DK2,946.96984175,0.94696984175,94.696984175,0.4396,0.17,0.01,1.2462123021875,1.8658123021875,0.85876984175
2025-11-20 13:00:00+00:00,2025-11-20 14:00:00,DK2,1002.371889,1.002371889,100.23718889999999,0.4396,0.17,0.01,1.31546486125,1.9350648612499999,0.9141718889999999
2025-11-20 14:00:00+00:00,2025-11-20 15:00:00,DK2,1118.012215,1.118012215,111.8012215,0.4396,0.17,0.01,1.46001526875,2.07961526875,1.029812215
2025-11-20 15:00:00+00:00,2025-11-20 16:00:00,DK2,1293.0132315,1.2930132315,129.30132315,0.4396,0.17,0.01,1.678766539375,2.2983665393749995,1.2048132315
