TimeUTC,load_kwh,TimeDK,RegionName,ConsumerCategory3,ConsumerCategory2
2024-10-03 10:00:00+00:00,0.380714349381891,2024-10-03 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 11:00:00+00:00,0.3833383471646701,2024-10-03 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 12:00:00+00:00,0.38494462145942504,2024-10-03 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 13:00:00+00:00,0.39833754898789553,2024-10-03 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 14:00:00+00:00,0.458022137730854,2024-10-03 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 15:00:00+00:00,0.5847036799788023,2024-10-03 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 16:00:00+00:00,0.6418932882724743,2024-10-03 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 17:00:00+00:00,0.6158362950087972,2024-10-03 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 18:00:00+00:00,0.5787094193710266,2024-10-03 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 19:00:00+00:00,0.5239256468893115,2024-10-03 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 20:00:00+00:00,0.4572608543486124,2024-10-03 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 21:00:00+00:00,0.39809846880059907,2024-10-03 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 22:00:00+00:00,0.4394784516722589,2024-10-04 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-03 23:00:00+00:00,0.42649734383947047,2024-10-04 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 00:00:00+00:00,0.4004355807579346,2024-10-04 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 01:00:00+00:00,0.3565484849060976,2024-10-04 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 02:00:00+00:00,0.32006100231236495,2024-10-04 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 03:00:00+00:00,0.3201254693818625,2024-10-04 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 04:00:00+00:00,0.39282745089106635,2024-10-04 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 05:00:00+00:00,0.46308513646538946,2024-10-04 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 06:00:00+00:00,0.4489286117077144,2024-10-04 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 07:00:00+00:00,0.4240665670104394,2024-10-04 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 08:00:00+00:00,0.40164490117378604,2024-10-04 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 09:00:00+00:00,0.39555467571310166,2024-10-04 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 10:00:00+00:00,0.4003485749124794,2024-10-04 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 11:00:00+00:00,0.3969162143279463,2024-10-04 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 12:00:00+00:00,0.3988779596452704,2024-10-04 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 13:00:00+00:00,0.41659264373384763,2024-10-04 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 14:00:00+00:00,0.47219289568048256,2024-10-04 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 15:00:00+00:00,0.5772355855166942,2024-10-04 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 16:00:00+00:00,0.6332618175557795,2024-10-04 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 17:00:00+00:00,0.6010202666705234,2024-10-04 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 18:00:00+00:00,0.5393554616985691,2024-10-04 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 19:00:00+00:00,0.5018855976792971,2024-10-04 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 20:00:00+00:00,0.46039599045816426,2024-10-04 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 21:00:00+00:00,0.41775106124973743,2024-10-04 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 22:00:00+00:00,0.41036734507353734,2024-10-05 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-04 23:00:00+00:00,0.4051860420302859,2024-10-05 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 00:00:00+00:00,0.398015620946802,2024-10-05 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 01:00:00+00:00,0.39299460250236745,2024-10-05 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 02:00:00+00:00,0.35322785626497516,2024-10-05 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 03:00:00+00:00,0.32000251831381527,2024-10-05 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 04:00:00+00:00,0.3247130410276928,2024-10-05 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 05:00:00+00:00,0.4033904621228233,2024-10-05 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 06:00:00+00:00,0.4903020620780989,2024-10-05 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 07:00:00+00:00,0.5177135501558292,2024-10-05 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 08:00:00+00:00,0.5122706472147293,2024-10-05 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 09:00:00+00:00,0.5068948233037058,2024-10-05 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 10:00:00+00:00,0.5181887519261035,2024-10-05 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 11:00:00+00:00,0.5170817954065964,2024-10-05 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 12:00:00+00:00,0.5002135685335515,2024-10-05 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 13:00:00+00:00,0.4872205118910543,2024-10-05 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 14:00:00+00:00,0.516827729810431,2024-10-05 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 15:00:00+00:00,0.6140311494673366,2024-10-05 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 16:00:00+00:00,0.6585128138612262,2024-10-05 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 17:00:00+00:00,0.6115459218396676,2024-10-05 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 18:00:00+00:00,0.545739504126273,2024-10-05 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 19:00:00+00:00,0.5015717585698704,2024-10-05 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 20:00:00+00:00,0.4601577526151553,2024-10-05 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 21:00:00+00:00,0.4190347003501697,2024-10-05 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 22:00:00+00:00,0.4143444597615042,2024-10-06 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-05 23:00:00+00:00,0.4105381087126065,2024-10-06 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 00:00:00+00:00,0.400185520630182,2024-10-06 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 01:00:00+00:00,0.38160098780651497,2024-10-06 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 02:00:00+00:00,0.3543858751405643,2024-10-06 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 03:00:00+00:00,0.32556584355688106,2024-10-06 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 04:00:00+00:00,0.3277334033950178,2024-10-06 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 05:00:00+00:00,0.40055183640214886,2024-10-06 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 06:00:00+00:00,0.49367287086698564,2024-10-06 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 07:00:00+00:00,0.5303812851150208,2024-10-06 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 08:00:00+00:00,0.5501753740722823,2024-10-06 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 09:00:00+00:00,0.5715748481831063,2024-10-06 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 10:00:00+00:00,0.592931331537328,2024-10-06 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 11:00:00+00:00,0.5803909569545531,2024-10-06 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 12:00:00+00:00,0.5609081991392615,2024-10-06 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 13:00:00+00:00,0.5481718703168508,2024-10-06 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 14:00:00+00:00,0.57451275440406,2024-10-06 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 15:00:00+00:00,0.6801431163051223,2024-10-06 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 16:00:00+00:00,0.7309248781454826,2024-10-06 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 17:00:00+00:00,0.6706033852605374,2024-10-06 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 18:00:00+00:00,0.5956633799070018,2024-10-06 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 19:00:00+00:00,0.5365545438839031,2024-10-06 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 20:00:00+00:00,0.46051224956881587,2024-10-06 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 21:00:00+00:00,0.3922199560039589,2024-10-06 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 22:00:00+00:00,0.43806229760300003,2024-10-07 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-06 23:00:00+00:00,0.41562338277385735,2024-10-07 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 00:00:00+00:00,0.4188249358239428,2024-10-07 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 01:00:00+00:00,0.37435128410009716,2024-10-07 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 02:00:00+00:00,0.3153278056314712,2024-10-07 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 03:00:00+00:00,0.29981410303719747,2024-10-07 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 04:00:00+00:00,0.3674234200406193,2024-10-07 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 05:00:00+00:00,0.42861413596870407,2024-10-07 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 06:00:00+00:00,0.40843614600255884,2024-10-07 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 07:00:00+00:00,0.4039527061361455,2024-10-07 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 08:00:00+00:00,0.3947104179520979,2024-10-07 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 09:00:00+00:00,0.39457455267152675,2024-10-07 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 10:00:00+00:00,0.404139314860558,2024-10-07 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 11:00:00+00:00,0.4028396937505051,2024-10-07 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 12:00:00+00:00,0.4135238639021749,2024-10-07 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 13:00:00+00:00,0.44516351299706414,2024-10-07 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 14:00:00+00:00,0.5365507810661082,2024-10-07 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 15:00:00+00:00,0.7003174179818766,2024-10-07 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 16:00:00+00:00,0.7311262192288338,2024-10-07 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 17:00:00+00:00,0.6516407646435022,2024-10-07 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 18:00:00+00:00,0.5773646756453722,2024-10-07 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 19:00:00+00:00,0.5235845026525058,2024-10-07 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 20:00:00+00:00,0.4523878250495463,2024-10-07 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 21:00:00+00:00,0.3872423494882703,2024-10-07 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 22:00:00+00:00,0.379703038803052,2024-10-08 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-07 23:00:00+00:00,0.3894755671171506,2024-10-08 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 00:00:00+00:00,0.37831721432780135,2024-10-08 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 01:00:00+00:00,0.35432769792172425,2024-10-08 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 02:00:00+00:00,0.3072339966872952,2024-10-08 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 03:00:00+00:00,0.2909623887540235,2024-10-08 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 04:00:00+00:00,0.3588075673576183,2024-10-08 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 05:00:00+00:00,0.420087292731974,2024-10-08 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 06:00:00+00:00,0.4050365189863691,2024-10-08 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 07:00:00+00:00,0.39612588393353343,2024-10-08 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 08:00:00+00:00,0.39129513130496557,2024-10-08 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 09:00:00+00:00,0.39596212596444436,2024-10-08 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 10:00:00+00:00,0.40824571033125967,2024-10-08 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 11:00:00+00:00,0.40762342242255895,2024-10-08 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 12:00:00+00:00,0.4218765550572799,2024-10-08 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 13:00:00+00:00,0.45494191865577,2024-10-08 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 14:00:00+00:00,0.5349114005609897,2024-10-08 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 15:00:00+00:00,0.6816944337013793,2024-10-08 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 16:00:00+00:00,0.710341081019321,2024-10-08 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 17:00:00+00:00,0.6350962614261227,2024-10-08 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 18:00:00+00:00,0.5682729157720866,2024-10-08 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 19:00:00+00:00,0.5184864894338195,2024-10-08 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 20:00:00+00:00,0.45053325331045524,2024-10-08 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 21:00:00+00:00,0.3891964998412568,2024-10-08 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 22:00:00+00:00,0.39946238192506095,2024-10-09 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-08 23:00:00+00:00,0.4030125285859192,2024-10-09 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 00:00:00+00:00,0.3920701695107999,2024-10-09 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 01:00:00+00:00,0.3588304631766279,2024-10-09 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 02:00:00+00:00,0.30295749446741116,2024-10-09 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 03:00:00+00:00,0.282492523348794,2024-10-09 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 04:00:00+00:00,0.35011309240800764,2024-10-09 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 05:00:00+00:00,0.4137504822470278,2024-10-09 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 06:00:00+00:00,0.40112513315111253,2024-10-09 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 07:00:00+00:00,0.3876218810528146,2024-10-09 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 08:00:00+00:00,0.37674360080620445,2024-10-09 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 09:00:00+00:00,0.3784338304815049,2024-10-09 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 10:00:00+00:00,0.3814248286576368,2024-10-09 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 11:00:00+00:00,0.37535414523778005,2024-10-09 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 12:00:00+00:00,0.3908608196302306,2024-10-09 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 13:00:00+00:00,0.4401606153541243,2024-10-09 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 14:00:00+00:00,0.5034998413136286,2024-10-09 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 15:00:00+00:00,0.6284824132643788,2024-10-09 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 16:00:00+00:00,0.6817082318554396,2024-10-09 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 17:00:00+00:00,0.6298309284739216,2024-10-09 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 18:00:00+00:00,0.5650782384005788,2024-10-09 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 19:00:00+00:00,0.5155055664579831,2024-10-09 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 20:00:00+00:00,0.4493372128162731,2024-10-09 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 21:00:00+00:00,0.3843052388146992,2024-10-09 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 22:00:00+00:00,0.37716605379860296,2024-10-10 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-09 23:00:00+00:00,0.3801819323291545,2024-10-10 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 00:00:00+00:00,0.3944178298371357,2024-10-10 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 01:00:00+00:00,0.3746141388482835,2024-10-10 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 02:00:00+00:00,0.3290301785599674,2024-10-10 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 03:00:00+00:00,0.2936863932557166,2024-10-10 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 04:00:00+00:00,0.3509193008189192,2024-10-10 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 05:00:00+00:00,0.41226635307362525,2024-10-10 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 06:00:00+00:00,0.4079294707139352,2024-10-10 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 07:00:00+00:00,0.40392661079541814,2024-10-10 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 08:00:00+00:00,0.3999465375031326,2024-10-10 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 09:00:00+00:00,0.4101843726419547,2024-10-10 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 10:00:00+00:00,0.420223296670041,2024-10-10 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 11:00:00+00:00,0.42194668801870344,2024-10-10 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 12:00:00+00:00,0.42504705922759706,2024-10-10 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 13:00:00+00:00,0.4476835661880457,2024-10-10 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 14:00:00+00:00,0.5054221732377446,2024-10-10 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 15:00:00+00:00,0.6346749315594409,2024-10-10 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 16:00:00+00:00,0.693310978452694,2024-10-10 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 17:00:00+00:00,0.649734504856379,2024-10-10 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 18:00:00+00:00,0.5882665086008788,2024-10-10 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 19:00:00+00:00,0.5497844084639828,2024-10-10 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 20:00:00+00:00,0.4933297490276446,2024-10-10 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 21:00:00+00:00,0.4434862165996933,2024-10-10 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 22:00:00+00:00,0.5160976824955771,2024-10-11 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-10 23:00:00+00:00,0.5202939106914315,2024-10-11 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 00:00:00+00:00,0.4702850673304372,2024-10-11 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 01:00:00+00:00,0.40290927554838246,2024-10-11 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 02:00:00+00:00,0.33978348680552767,2024-10-11 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 03:00:00+00:00,0.32380499908535876,2024-10-11 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 04:00:00+00:00,0.3819627226814612,2024-10-11 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 05:00:00+00:00,0.4479200344147633,2024-10-11 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 06:00:00+00:00,0.43966124384909694,2024-10-11 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 07:00:00+00:00,0.42961235901314926,2024-10-11 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 08:00:00+00:00,0.4177577965376005,2024-10-11 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 09:00:00+00:00,0.42669541260591864,2024-10-11 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 10:00:00+00:00,0.4339053268106708,2024-10-11 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 11:00:00+00:00,0.4324242151710226,2024-10-11 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 12:00:00+00:00,0.435819133032008,2024-10-11 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 13:00:00+00:00,0.449432233064991,2024-10-11 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 14:00:00+00:00,0.5093906859613099,2024-10-11 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 15:00:00+00:00,0.6091692838299086,2024-10-11 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 16:00:00+00:00,0.6612719368401921,2024-10-11 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 17:00:00+00:00,0.6088719952258357,2024-10-11 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 18:00:00+00:00,0.5423758968610793,2024-10-11 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 19:00:00+00:00,0.5033135688336436,2024-10-11 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 20:00:00+00:00,0.46074753054072476,2024-10-11 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 21:00:00+00:00,0.4166449072104877,2024-10-11 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 22:00:00+00:00,0.40204114616624176,2024-10-12 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-11 23:00:00+00:00,0.3912956911346053,2024-10-12 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 00:00:00+00:00,0.3835548296465731,2024-10-12 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 01:00:00+00:00,0.3511063879116925,2024-10-12 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 02:00:00+00:00,0.3320674328767298,2024-10-12 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 03:00:00+00:00,0.31135155061997893,2024-10-12 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 04:00:00+00:00,0.31506264916885307,2024-10-12 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 05:00:00+00:00,0.3881627995432682,2024-10-12 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 06:00:00+00:00,0.47524822573505354,2024-10-12 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 07:00:00+00:00,0.5184497694624691,2024-10-12 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 08:00:00+00:00,0.5261722605655139,2024-10-12 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 09:00:00+00:00,0.5231991076091037,2024-10-12 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 10:00:00+00:00,0.5218440737640352,2024-10-12 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 11:00:00+00:00,0.512052285923757,2024-10-12 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 12:00:00+00:00,0.4935798022225224,2024-10-12 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 13:00:00+00:00,0.49185563092544554,2024-10-12 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 14:00:00+00:00,0.5269996385096113,2024-10-12 16:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 15:00:00+00:00,0.629042719539196,2024-10-12 17:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 16:00:00+00:00,0.6841385632472651,2024-10-12 18:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 17:00:00+00:00,0.6131675559185303,2024-10-12 19:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 18:00:00+00:00,0.5452673406883776,2024-10-12 20:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 19:00:00+00:00,0.5024992073619735,2024-10-12 21:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 20:00:00+00:00,0.4606684940348461,2024-10-12 22:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 21:00:00+00:00,0.42226333667564075,2024-10-12 23:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 22:00:00+00:00,0.47292925364461846,2024-10-13 00:00:00,Region Hovedstaden,Privat,Privat
2024-10-12 23:00:00+00:00,0.45561078335056043,2024-10-13 01:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 00:00:00+00:00,0.4150493719387898,2024-10-13 02:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 01:00:00+00:00,0.36800439841485555,2024-10-13 03:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 02:00:00+00:00,0.3264664274591546,2024-10-13 04:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 03:00:00+00:00,0.2963301427987859,2024-10-13 05:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 04:00:00+00:00,0.29824138732288646,2024-10-13 06:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 05:00:00+00:00,0.3547011441554175,2024-10-13 07:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 06:00:00+00:00,0.4541247961667128,2024-10-13 08:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 07:00:00+00:00,0.5314141032046917,2024-10-13 09:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 08:00:00+00:00,0.5612867895660524,2024-10-13 10:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 09:00:00+00:00,0.5698777896261329,2024-10-13 11:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 10:00:00+00:00,0.5746964114570287,2024-10-13 12:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 11:00:00+00:00,0.5675583824978045,2024-10-13 13:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 12:00:00+00:00,0.552318285807305,2024-10-13 14:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 13:00:00+00:00,0.5341591351156374,2024-10-13 15:00:00,Region Hovedstaden,Privat,Privat
2024-10-13 14:00:00+00:00,0.564528624351914,2024-10-13 16:00:00,Region Hovedstaden,Privat,Privat
